F4IAF4	293	455	middle
F4IZC5	1	34	N-terminal
F4J424	1	193	IDP
F4JT98	1	68	N-terminal
F4JT98	443	685	C-terminal
F4K3X8	1	67	N-terminal
F4K3X8	468	613	middle
F4K3X8	858	892	middle
F4K4T3	869	899	middle
F4K6L4	1	175	N-terminal
F4K9W2	1	585	N-terminal
F4K9W2	639	826	middle
F4K9W2	959	1154	C-terminal
F4KG91	1	41	N-terminal
F4KG91	180	357	middle
F4KG91	656	690	C-terminal
O64855	75	493	C-terminal
O82387	1	107	N-terminal
P34802	1	70	N-terminal
P59277	171	208	middle
P92517	1	109	IDP
Q0WVN5	1	37	N-terminal
Q3EA54	1	48	N-terminal
Q45GK4	1	76	N-terminal
Q67ZE4	1	120	IDP
Q6NQ87	262	338	middle
Q8H1N0	1	272	IDP
Q8L649	1	147	N-terminal
Q8L7U6	1	40	N-terminal
Q8L7U6	134	262	middle
Q8LFV1	1	85	N-terminal
Q8LPJ1	298	479	C-terminal
Q93W95	1	60	N-terminal
Q9C5J3	1	182	N-terminal
Q9C5J3	676	946	C-terminal
Q9C5Z1	682	712	C-terminal
Q9C748	1	67	N-terminal
Q9FF86	450	484	C-terminal
Q9FG24	268	393	middle
Q9FG24	700	735	C-terminal
Q9FGQ9	1	87	N-terminal
Q9FGQ9	143	177	C-terminal
Q9FGX6	1	31	N-terminal
Q9FHG3	1	79	N-terminal
Q9FHN4	1	41	N-terminal
Q9FI73	1	34	N-terminal
Q9FLJ3	1	77	IDP
Q9FLQ4	1	57	N-terminal
Q9FLQ4	159	239	middle
Q9FQ20	1	728	N-terminal
Q9FVQ5	701	806	C-terminal
Q9LDV4	1	63	N-terminal
Q9LEW3	1	34	N-terminal
Q9LIM3	42	339	C-terminal
Q9LJG8	1	82	N-terminal
Q9LJG8	174	349	middle
Q9LJG8	408	443	C-terminal
Q9LQW4	283	339	C-terminal
Q9LZC2	1	191	N-terminal
Q9M0S8	1	81	N-terminal
Q9M0S8	629	683	middle
Q9M8K0	1	47	N-terminal
Q9MA93	1	32	N-terminal
Q9SAK0	1	135	N-terminal
Q9SJ65	1	80	IDP
Q9SJA6	64	196	C-terminal
Q9SKP6	1	56	N-terminal
Q9SRQ3	1	75	N-terminal
Q9SV02	1	80	N-terminal
Q9SWA6	1	38	N-terminal
Q9SYZ9	223	353	C-terminal
Q9T0H2	1	62	IDP
Q9XIA6	84	116	C-terminal
Q9ZV43	1	374	N-terminal
Q9ZV43	465	504	middle
Q9ZV43	893	1126	middle
A0A1P8AP82	1	144	N-terminal
A8MSE2	1	50	N-terminal
B3H7H9	1	64	IDP
F4I9I6	1	115	N-terminal
F4I9I6	416	487	C-terminal
F4IK79	1	137	IDP
F4J1T5	1	31	N-terminal
F4JLS2	1	81	N-terminal
F4KG58	1	154	N-terminal
O22315	79	117	middle
O22315	194	303	C-terminal
O22780	1	77	N-terminal
O22780	505	538	C-terminal
O49404	76	284	C-terminal
O64903	1	74	N-terminal
O81793	1	136	N-terminal
O81793	194	271	C-terminal
O82239	1	38	N-terminal
O82239	143	358	C-terminal
P0DKG4	381	415	C-terminal
P30188	1	63	N-terminal
Q39221	1	69	N-terminal
Q3EDK7	1	48	IDP
Q682H4	1	31	N-terminal
Q682H4	177	368	C-terminal
Q6NQK2	214	449	C-terminal
Q7Y205	1	84	IDP
Q8L602	1	264	IDP
Q8L641	1	499	IDP
Q8RX56	85	257	middle
Q8RX56	1055	1101	C-terminal
Q8VYN5	1	32	N-terminal
Q8VYN5	247	345	C-terminal
Q93ZC6	90	138	C-terminal
Q9C5N4	1	60	N-terminal
Q9C633	152	266	C-terminal
Q9C6G0	1	354	N-terminal
Q9C6G0	533	576	middle
Q9FFF9	145	211	middle
Q9FGX3	1	181	IDP
Q9FIL6	1	189	N-terminal
Q9FL87	1	89	N-terminal
Q9FLP0	479	587	C-terminal
Q9FLX2	1	47	N-terminal
Q9FLX2	106	385	C-terminal
Q9FM05	1	219	N-terminal
Q9FM66	1	48	N-terminal
Q9FMW5	1	64	N-terminal
Q9FN75	472	505	C-terminal
Q9FNH4	1	61	N-terminal
Q9LH50	185	222	C-terminal
Q9LIK0	1	107	N-terminal
Q9LQ16	1	49	N-terminal
Q9LQQ8	1	74	N-terminal
Q9LQQ8	383	423	C-terminal
Q9LS90	1	54	N-terminal
Q9LS90	149	194	middle
Q9LUA3	1	122	IDP
Q9LUH9	1	54	N-terminal
Q9LVM2	1	45	N-terminal
Q9LW16	1	56	N-terminal
Q9LZQ3	308	361	C-terminal
Q9M0G4	1	56	N-terminal
Q9M115	124	157	middle
Q9M115	297	508	C-terminal
Q9M897	1	41	N-terminal
Q9M8K2	1	46	N-terminal
Q9M8K2	129	215	middle
Q9S841	1	88	N-terminal
Q9SDA8	597	656	C-terminal
Q9SHQ8	78	109	middle
Q9SHQ8	176	236	middle
Q9SIL4	1	114	N-terminal
Q9SIY5	1	133	N-terminal
Q9SIY5	697	735	C-terminal
Q9SK55	169	275	C-terminal
Q9SLL7	78	119	C-terminal
Q9SN77	86	138	middle
Q9SN77	302	408	C-terminal
Q9SQZ9	1	53	N-terminal
Q9STI8	277	345	middle
Q9SX90	1	34	N-terminal
Q9T068	1	128	IDP
Q9XEE8	1	115	N-terminal
A0A1I9LLJ3	1	54	N-terminal
A0A1I9LLJ3	460	845	middle
A0A1P8ATJ3	1	47	N-terminal
A0A1P8ATJ3	108	151	middle
A0A1P8B8C5	1	41	IDP
A0A1P8BBX7	116	151	C-terminal
A0A1P8BGM4	1	111	IDP
B3H473	1	42	IDP
B3H5P3	1	72	IDP
B3H608	1	40	IDP
F4I2E4	96	285	C-terminal
F4IXJ9	1	72	IDP
F4J8U4	123	174	C-terminal
F4JKN4	1	112	N-terminal
F4JKN4	856	950	middle
O22042	1	64	N-terminal
O22042	327	651	C-terminal
O22210	1	107	N-terminal
O22210	166	248	C-terminal
O23341	1	98	N-terminal
O80782	1	143	IDP
O82189	103	136	middle
P14714	1	59	N-terminal
Q0WTB4	1	106	N-terminal
Q0WTB4	474	620	C-terminal
Q1G3N4	1	146	IDP
Q1PDZ3	267	363	middle
Q1PDZ3	467	642	C-terminal
Q39026	1	35	N-terminal
Q4TU14	1	48	N-terminal
Q4TU14	114	261	middle
Q4TU14	316	371	C-terminal
Q5XEM9	138	207	middle
Q6A333	1	37	N-terminal
Q6A333	113	609	middle
Q6A333	802	855	middle
Q6A333	938	983	middle
Q7G1L2	1	192	IDP
Q84W56	1	91	N-terminal
Q84W56	673	823	middle
Q84WM1	1	94	IDP
Q84WU0	1	59	N-terminal
Q84Y18	1	332	IDP
Q8L4R0	1	91	N-terminal
Q8L9K4	1	170	IDP
Q8RWJ4	1	38	N-terminal
Q8S9L5	1	108	N-terminal
Q8VZD1	1	78	N-terminal
Q8W4L3	1	35	N-terminal
Q93ZQ5	436	498	middle
Q940Z2	356	549	middle
Q941A9	1	68	N-terminal
Q941A9	224	316	C-terminal
Q94AA3	1	38	N-terminal
Q94AA3	242	282	middle
Q9C7T2	119	181	C-terminal
Q9C9Z7	494	617	C-terminal
Q9FG44	203	287	C-terminal
Q9FLE4	1	59	N-terminal
Q9FM65	330	424	C-terminal
Q9FM91	1	31	N-terminal
Q9FV81	1	60	N-terminal
Q9LFV6	1	168	N-terminal
Q9LLR6	1	112	IDP
Q9LM75	356	435	C-terminal
Q9LPF5	1	61	N-terminal
Q9M8M6	152	235	C-terminal
Q9M9C4	1	110	N-terminal
Q9S7I0	1	1085	N-terminal
Q9S7I0	1220	1307	C-terminal
Q9S7P3	409	536	middle
Q9S7P3	610	656	middle
Q9SAF5	1	57	N-terminal
Q9SAF5	1169	1203	C-terminal
Q9SH71	203	287	middle
Q9SJE8	397	501	C-terminal
Q9SKD3	1	83	N-terminal
Q9SKD3	358	431	C-terminal
Q9SKD8	1	48	N-terminal
Q9SKD8	134	363	C-terminal
Q9SSP7	711	816	middle
Q9SVE6	1	91	N-terminal
Q9SVE6	517	551	C-terminal
Q9SZJ2	251	316	middle
Q9SZJ2	643	787	C-terminal
Q9ZQ38	1	81	N-terminal
Q9ZVT0	48	287	middle
Q9ZVT0	492	571	C-terminal
A0A1I9LNA0	1	36	N-terminal
A0A1P8B4L7	1	66	IDP
A0A1P8BDF3	1	57	N-terminal
A0A1P8BDF3	156	275	middle
A0A1P8BDF3	541	575	middle
A8MQL5	1	39	N-terminal
F4IAN2	1	116	N-terminal
F4IAN2	345	706	middle
F4IG63	1	55	N-terminal
F4IG63	558	916	C-terminal
F4J7S8	1	36	N-terminal
F4J7S8	361	486	middle
F4JLM5	270	302	middle
F4JQT1	1	52	N-terminal
F4JQT1	275	342	middle
F4JQT1	651	689	C-terminal
F4JZS0	1	50	N-terminal
O04532	1	308	N-terminal
O04532	722	760	C-terminal
O22132	122	191	C-terminal
O22255	66	113	middle
O22255	159	227	C-terminal
O65590	1	364	N-terminal
O65590	429	568	C-terminal
O80757	99	226	middle
O80757	270	327	C-terminal
P43296	1	44	N-terminal
Q04980	1	619	IDP
Q0WVH7	251	323	middle
Q0WVH7	510	651	middle
Q0WVH7	734	804	C-terminal
Q1PE51	1	178	N-terminal
Q1PF01	1	47	N-terminal
Q29PZ2	1	156	IDP
Q39017	261	339	middle
Q5Q0E2	247	324	C-terminal
Q67XV2	1	68	N-terminal
Q84W98	1	99	IDP
Q8VZB5	1	85	N-terminal
Q8W4C4	1	55	N-terminal
Q94CJ8	59	268	middle
Q94CJ8	511	650	C-terminal
Q9C584	1	123	N-terminal
Q9C584	198	284	C-terminal
Q9C6Y4	644	716	middle
Q9C7P6	1	62	N-terminal
Q9C9E1	1	40	N-terminal
Q9C9S0	1	153	N-terminal
Q9FIG8	285	755	middle
Q9FIG8	890	930	C-terminal
Q9FIT1	1	109	N-terminal
Q9FIT1	177	403	C-terminal
Q9FJP3	1	57	N-terminal
Q9FJQ8	1	105	N-terminal
Q9FJQ8	208	243	middle
Q9LF22	1	127	IDP
Q9LJ86	102	170	C-terminal
Q9LJR9	1	198	N-terminal
Q9LK39	1	75	N-terminal
Q9LMY9	1	87	IDP
Q9LP03	1	31	N-terminal
Q9LQQ0	1	261	N-terminal
Q9LS15	125	281	C-terminal
Q9LXZ9	1	372	N-terminal
Q9LXZ9	428	1535	C-terminal
Q9LY66	1	109	N-terminal
Q9M0N1	39	155	middle
Q9M0N1	338	402	middle
Q9M2S4	626	684	C-terminal
Q9M310	1	38	N-terminal
Q9SA14	1	41	N-terminal
Q9SAF2	1	190	N-terminal
Q9SAF2	289	573	C-terminal
Q9SAU2	1	52	N-terminal
Q9SDY5	1	32	N-terminal
Q9SF55	1	35	N-terminal
Q9SGD2	1	117	N-terminal
Q9SHZ6	1	62	N-terminal
Q9SHZ6	164	343	C-terminal
Q9SIT6	1	62	N-terminal
Q9SIT6	306	359	middle
Q9SX80	1	104	N-terminal
Q9SX80	267	316	middle
Q9SX80	373	434	C-terminal
Q9ZUA9	312	373	middle
Q9ZUA9	451	482	middle
A0A1P8ASE7	1	34	IDP
A0A1P8AV53	1	67	N-terminal
A0A1P8AV53	206	507	middle
A0A1P8AYF2	1	565	IDP
A8MR03	107	140	middle
A8MR03	219	338	C-terminal
F4HSD4	1	218	N-terminal
F4I1X0	444	515	C-terminal
F4I6M4	1	31	N-terminal
F4I6M4	321	679	middle
F4ILE1	1	161	N-terminal
F4ILE1	405	537	middle
F4JMJ3	1	213	N-terminal
F4JMJ3	846	883	C-terminal
F4JN04	1	117	N-terminal
F4JT80	1164	1207	C-terminal
O22942	73	127	C-terminal
P42699	1	60	N-terminal
Q680I0	582	623	C-terminal
Q6NLF1	1	139	IDP
Q7Y218	1	290	IDP
Q84JL2	1	63	N-terminal
Q8GXG6	1	118	N-terminal
Q8GXG6	279	316	middle
Q8L799	1	52	N-terminal
Q8RX72	1	61	N-terminal
Q8RXP3	215	279	C-terminal
Q8S8J8	1	128	N-terminal
Q8VYE2	1	127	N-terminal
Q94AB1	1	42	N-terminal
Q94AB1	364	599	middle
Q9C580	179	246	C-terminal
Q9C660	1	414	N-terminal
Q9C7I1	1	118	N-terminal
Q9C7I1	174	327	C-terminal
Q9C7N2	485	516	middle
Q9C882	1	68	N-terminal
Q9C882	122	267	middle
Q9C882	343	438	middle
Q9C882	520	587	C-terminal
Q9C8L2	1	101	N-terminal
Q9C911	253	630	C-terminal
Q9C9U2	292	398	C-terminal
Q9CAL1	1	35	N-terminal
Q9FGW0	1	67	N-terminal
Q9FGW0	198	253	middle
Q9FGW0	394	424	C-terminal
Q9FHK4	43	493	middle
Q9FHK4	545	615	C-terminal
Q9FIJ4	1	58	N-terminal
Q9FIJ4	156	199	C-terminal
Q9FIS2	152	193	middle
Q9FJG2	121	215	middle
Q9FNE1	1	54	N-terminal
Q9FNE1	592	651	C-terminal
Q9LFH9	247	363	middle
Q9LFH9	666	715	C-terminal
Q9LJ94	1	122	N-terminal
Q9LJ94	197	350	middle
Q9LM15	1	79	N-terminal
Q9LM15	170	261	C-terminal
Q9LRT1	614	730	middle
Q9LXJ8	1	83	N-terminal
Q9LXJ8	345	471	C-terminal
Q9M2B3	1	216	N-terminal
Q9M2B3	258	305	middle
Q9M2N6	1	33	N-terminal
Q9M3C6	1	48	N-terminal
Q9M9A1	1	39	N-terminal
Q9M9A1	136	169	C-terminal
Q9SE83	1	33	N-terminal
Q9SE83	508	580	middle
Q9SE83	623	653	middle
Q9SE83	810	914	C-terminal
Q9SE97	1	663	N-terminal
Q9SE97	1000	1051	C-terminal
Q9SJD1	56	143	C-terminal
Q9SJM3	1	537	N-terminal
Q9SJM3	712	801	middle
Q9SJM3	919	949	C-terminal
Q9SJY7	1	131	IDP
Q9SKN1	1	178	N-terminal
Q9SKN1	459	492	middle
Q9SP32	1	245	N-terminal
Q9SP32	596	637	middle
Q9SP32	1441	1492	middle
Q9SP32	1797	1833	middle
Q9SRI3	1	60	N-terminal
Q9SRI3	283	319	C-terminal
Q9SUG6	1	222	N-terminal
Q9SUW3	1	100	N-terminal
Q9SVC7	1	104	N-terminal
Q9ZPW7	1	88	N-terminal
Q9ZPW7	148	198	middle
Q9ZUM9	305	347	middle
A0A178VBH8	1	37	N-terminal
A0A1I9LNA3	1	61	IDP
A0A1P8AVJ4	322	385	middle
A0A1P8BCS3	1	38	IDP
A0A1P8BEI2	163	329	middle
A0A1P8BEI2	391	445	C-terminal
A8MRD9	243	826	C-terminal
C0Z274	243	290	middle
F4HQ88	1	811	N-terminal
F4I507	1	91	N-terminal
F4I507	1006	1060	middle
F4I5Q5	1	139	N-terminal
F4I5Q5	319	384	C-terminal
F4I9U7	734	839	middle
F4INF6	1	128	IDP
F4IQG2	442	494	C-terminal
F4J982	178	300	middle
F4J982	466	529	C-terminal
F4JCC9	1	138	N-terminal
F4JCC9	257	385	middle
F4JCC9	932	993	C-terminal
F4JGH9	1	122	N-terminal
F4JP84	1	38	N-terminal
F4JSV3	1	310	N-terminal
F4JSV3	689	739	C-terminal
F4K2Y3	1	77	N-terminal
F4KD49	779	812	C-terminal
O03986	218	250	middle
O22248	310	351	C-terminal
O80986	1	309	IDP
P0DKC4	1	66	N-terminal
P14712	1	64	N-terminal
Q0WM93	1	144	N-terminal
Q0WM93	274	391	middle
Q0WM93	537	612	middle
Q0WVU7	1	113	N-terminal
Q0WVU7	181	239	middle
Q0WVU7	395	588	C-terminal
Q147F7	1	43	N-terminal
Q147F7	128	455	C-terminal
Q3E870	1	39	N-terminal
Q5Q0H6	112	193	C-terminal
Q7FZR1	749	811	C-terminal
Q84K47	914	983	C-terminal
Q84VX1	1	34	N-terminal
Q84WD3	1	85	N-terminal
Q8GY71	333	381	C-terminal
Q8GYM6	1	32	N-terminal
Q8GYM6	271	541	C-terminal
Q8H0Z9	1	96	N-terminal
Q8H0Z9	135	269	C-terminal
Q8L471	1	156	N-terminal
Q8RVQ9	1	78	N-terminal
Q8VWI7	1	54	N-terminal
Q8VWI7	512	720	middle
Q8VWI7	779	869	C-terminal
Q93VH1	1	109	N-terminal
Q949Q5	1	58	N-terminal
Q94AT5	1	85	N-terminal
Q94AT5	324	372	middle
Q94BT2	194	252	C-terminal
Q94BY4	1	178	N-terminal
Q94K80	1	355	N-terminal
Q94K80	453	523	C-terminal
Q9C590	389	449	C-terminal
Q9LI74	1	112	N-terminal
Q9LI74	368	764	middle
Q9LNL3	1	38	N-terminal
Q9LSB5	1	193	N-terminal
Q9LSB5	473	531	middle
Q9LSR8	641	725	middle
Q9LVJ7	1	171	N-terminal
Q9LVJ7	213	308	C-terminal
Q9M8T7	1	32	N-terminal
Q9M8T7	194	246	C-terminal
Q9M8X8	1	60	N-terminal
Q9MA83	1	36	N-terminal
Q9SB70	263	365	C-terminal
Q9SEU7	1	75	N-terminal
Q9SFZ2	94	232	C-terminal
Q9SHV0	1	117	N-terminal
Q9SHV0	290	362	C-terminal
Q9SIB4	91	244	C-terminal
Q9SIR0	1	35	N-terminal
Q9SIV5	1	598	N-terminal
Q9SIV5	733	804	middle
Q9SIV5	881	943	middle
Q9SIV5	1136	1311	middle
Q9SIV5	1378	1773	C-terminal
Q9SJZ3	1	46	N-terminal
Q9SMV7	1	251	N-terminal
Q9SV30	1	226	N-terminal
Q9SV30	268	322	C-terminal
Q9SX31	1	362	N-terminal
Q9SZL7	458	494	middle
A0A1P8B2W4	1	225	IDP
A0A1P8B457	67	252	C-terminal
B3H5T1	1	47	IDP
B3H6E2	1	41	IDP
F4HU55	1	36	N-terminal
F4HV06	89	462	middle
F4HYN6	1	129	N-terminal
F4HYN6	382	915	C-terminal
F4IAL1	1	60	N-terminal
F4IFH3	1	70	N-terminal
F4IIU2	60	240	middle
F4IIU2	279	333	middle
F4IUA7	1	325	IDP
F4IWG3	910	944	middle
F4J368	100	253	middle
F4JCU0	1	273	N-terminal
F4JCU0	353	426	middle
F4JCU0	515	1007	C-terminal
F4JCY2	656	712	C-terminal
F4JRK4	1	67	N-terminal
F4JRK4	334	389	C-terminal
F4K0Y5	1	593	N-terminal
F4K0Y5	1102	1165	C-terminal
F4KAH4	1	192	N-terminal
F4KCY1	1	54	N-terminal
F4KCY1	165	196	C-terminal
O04479	141	199	C-terminal
O65718	1	115	N-terminal
O65718	678	726	C-terminal
O80623	390	469	middle
P0CH03	1	33	N-terminal
P48001	1	112	N-terminal
P48001	230	271	middle
Q38870	1	172	N-terminal
Q56XE2	1	142	N-terminal
Q56Y85	1	88	N-terminal
Q67ZB3	114	156	middle
Q67ZB3	456	558	C-terminal
Q6A332	1	40	N-terminal
Q6A332	113	572	middle
Q6A332	768	844	middle
Q6A332	930	970	middle
Q6A332	1009	1061	middle
Q6NPR7	1	228	N-terminal
Q8GW57	1	39	N-terminal
Q8GZ67	1	78	N-terminal
Q8GZ67	134	188	middle
Q8GZ67	240	273	C-terminal
Q8H0U5	1	81	N-terminal
Q8H0U5	322	641	C-terminal
Q8H0W3	1	62	N-terminal
Q8H0W3	124	239	middle
Q8H0W3	301	331	C-terminal
Q8LF87	1	47	N-terminal
Q8LF87	106	198	C-terminal
Q8RY24	1	40	N-terminal
Q8RY24	115	148	middle
Q8RY24	430	467	middle
Q8RY24	685	766	middle
Q8S8C6	111	201	middle
Q8S8C6	237	296	C-terminal
Q8VZN3	148	195	C-terminal
Q93Z16	1	31	N-terminal
Q93Z16	548	579	middle
Q941D5	138	210	C-terminal
Q9C7S7	1	39	N-terminal
Q9C8W3	1	49	N-terminal
Q9CAR3	1	187	N-terminal
Q9FHY8	1	190	N-terminal
Q9FNB9	1	224	N-terminal
Q9FUA4	1	202	N-terminal
Q9FUA4	261	373	C-terminal
Q9FV49	1	89	N-terminal
Q9LDY8	167	317	C-terminal
Q9LEU8	1	60	N-terminal
Q9LN59	373	452	middle
Q9LN59	717	788	C-terminal
Q9LNJ5	244	433	middle
Q9LRW3	86	143	middle
Q9LTQ0	1	54	N-terminal
Q9LVG9	1	72	N-terminal
Q9LVT3	864	903	middle
Q9LYC7	1	164	N-terminal
Q9M8S5	1	38	N-terminal
Q9MAJ0	1	63	N-terminal
Q9S9N6	1	89	N-terminal
Q9SID1	110	238	C-terminal
Q9SIZ9	1	104	IDP
Q9SKB7	1	146	N-terminal
Q9SKB7	385	446	middle
Q9SKB7	756	786	middle
Q9SKB7	1005	1144	C-terminal
Q9SS93	1	43	N-terminal
Q9T070	1	37	N-terminal
Q9T074	1	142	N-terminal
Q9ZQF9	1	530	N-terminal
Q9ZR03	1	59	N-terminal
Q9ZUN9	1	103	N-terminal
A0A1I9LQF4	597	628	middle
A0A1I9LQF4	930	970	middle
A0A1P8ASY7	55	92	middle
A0A1P8B3C2	1	127	IDP
A0A1P8B3W6	1	121	IDP
A0A1P8B4E4	1	51	N-terminal
A0A1P8B4E4	1111	1144	middle
A0A1P8B4E4	1897	1929	middle
A0A1P8B4E4	2578	2624	C-terminal
A8MS20	352	401	C-terminal
A8MSD1	1	112	IDP
B3H4U6	1	34	IDP
F4HTS4	1	33	N-terminal
F4HYG2	1	249	N-terminal
F4HYG2	381	533	middle
F4HYG2	606	710	middle
F4HYG2	975	1016	middle
F4HYG2	1109	1235	C-terminal
F4I421	1	561	N-terminal
F4IMB2	1	297	N-terminal
F4ING4	1	1218	IDP
F4IU12	1	66	N-terminal
F4IU12	632	692	C-terminal
F4J264	1	39	N-terminal
F4JA67	226	258	C-terminal
F4JK43	1	154	IDP
F4JKZ3	248	281	middle
F4JPQ4	315	394	C-terminal
F4KIX0	1	90	N-terminal
F4KIX0	558	787	C-terminal
O23702	333	499	middle
O48523	125	273	middle
O48523	374	631	C-terminal
O49644	1	162	IDP
O49662	1	122	N-terminal
O49662	259	324	C-terminal
O65020	1	90	N-terminal
O65020	189	240	middle
P93302	1	122	IDP
Q02973	1	92	IDP
Q1PDP3	1	246	IDP
Q3E880	1	116	IDP
Q3ECI7	1	32	N-terminal
Q58FW4	1	171	N-terminal
Q58FW4	267	301	C-terminal
Q6NPL0	1	93	N-terminal
Q6NPL0	273	304	C-terminal
Q84W66	1	56	N-terminal
Q84W66	158	234	C-terminal
Q84WP3	107	207	middle
Q84WP3	249	647	middle
Q84WP3	712	751	middle
Q84WP3	804	920	C-terminal
Q8GW16	1	66	N-terminal
Q8GXA4	1	324	N-terminal
Q8GXM7	1	71	N-terminal
Q8GXM7	164	206	C-terminal
Q8H1F9	1	44	N-terminal
Q8LD26	1	137	IDP
Q8LFP7	1	37	N-terminal
Q8RWS8	1	57	N-terminal
Q8RWZ1	236	486	middle
Q8S8F2	1	37	N-terminal
Q8W4G6	244	317	middle
Q93WK5	1	62	N-terminal
Q93WK5	200	727	C-terminal
Q94AS5	1	64	N-terminal
Q94JU2	332	367	C-terminal
Q9C5V6	1	44	N-terminal
Q9C741	156	191	C-terminal
Q9C7G0	492	562	C-terminal
Q9C9P4	1	128	N-terminal
Q9CAP1	1	53	N-terminal
Q9FFS7	1	32	N-terminal
Q9FGD2	116	216	middle
Q9FH92	1	74	N-terminal
Q9FJ30	435	468	middle
Q9FKV0	1	34	N-terminal
Q9FRI1	254	387	middle
Q9FRI1	557	598	middle
Q9FX44	1	155	IDP
Q9FY87	247	297	C-terminal
Q9LFB9	1	568	IDP
Q9LSM5	384	643	C-terminal
Q9LU01	1	104	N-terminal
Q9LU01	200	280	C-terminal
Q9LZ82	1	34	N-terminal
Q9LZ82	198	237	middle
Q9SB36	1	61	N-terminal
Q9SJW5	115	188	C-terminal
Q9SRE6	1	49	N-terminal
Q9STN5	1	36	N-terminal
Q9SUD5	318	359	C-terminal
Q9XFR0	1	59	N-terminal
A0A1I9LRC5	1	97	IDP
A0A1P8ARB6	1	62	N-terminal
A0A1P8ARB6	102	163	C-terminal
A0A1P8B1Q0	1	106	IDP
B3H4E1	1	55	IDP
F4HSJ2	1	104	N-terminal
F4IB54	1	118	IDP
F4IQN9	1	39	N-terminal
F4IS91	1	479	N-terminal
F4IS91	718	1014	middle
F4IS91	1064	1269	middle
F4IT19	1	44	N-terminal
F4IZ10	1	174	IDP
F4JCS8	1	52	N-terminal
F4JCS8	187	262	middle
F4JCS8	412	1613	C-terminal
F4JIM4	1	73	N-terminal
F4JWE4	296	373	C-terminal
O22791	77	108	middle
O22791	186	404	C-terminal
O23116	1	82	N-terminal
O23116	283	567	C-terminal
O49393	166	247	middle
O80703	1	84	N-terminal
O82392	1	81	N-terminal
P0DKJ6	1	70	N-terminal
P93822	77	133	C-terminal
Q0WR90	1	45	IDP
Q2PE60	1	47	N-terminal
Q2PE60	115	234	middle
Q2V4F4	1	31	N-terminal
Q570Y5	1	59	IDP
Q6ICW9	1	85	N-terminal
Q7X9N2	1	37	N-terminal
Q7X9N2	142	287	C-terminal
Q84VG5	1	69	IDP
