IDR1,IDR2,E_value
Q87VW8_IDR_1_1_55,Q9C9R6_IDR_4_241_320,0.7927943122667616
Q87VW8_IDR_1_1_55,Q9SXA9_IDR_1_72_151,0.5606295288262082
Q87VW8_IDR_1_1_55,Q93Z04_IDR_1_1_79,2.240019805675672
Q87VW8_IDR_1_1_55,Q9SZ10_IDR_1_1_50,1.001307731689634
Q87VW8_IDR_1_1_55,F4IN69_IDR_1_767_798,4.848337184297785
Q87VW8_IDR_1_1_55,Q8LFD3_IDR_1_165_244,1.6812828996036417
Q87VW8_IDR_1_1_55,Q93YN0_IDR_1_1_80,1.6266818898027378
Q87VW8_IDR_1_1_55,A0A1I9LQK5_IDR_1_411_490,0.8137716774369519
Q87VW8_IDR_1_1_55,A0A1I9LQK5_IDR_2_491_570,0.945661236618446
Q87VW8_IDR_1_1_55,A0A1I9LQK5_IDR_3_571_603,3.22334599864884
Q87VW8_IDR_1_1_55,F4HU79_IDR_1_200_246,2.9690673748628655
Q87VW8_IDR_1_1_55,F4INK3_IDR_1_533_612,2.876731846323244
Q87VW8_IDR_1_1_55,F4INK3_IDR_2_613_692,3.534134970887256
Q87VW8_IDR_1_1_55,F4INK3_IDR_3_693_757,3.701592200973736
Q87VW8_IDR_1_1_55,Q9LIJ8_IDR_1_1_80,2.904949038443151
Q87VW8_IDR_1_1_55,Q9LIJ8_IDR_2_81_134,1.1214675258341549
Q87VW8_IDR_1_1_55,F4HPZ9_IDR_1_517_596,4.242653014051955
Q87VW8_IDR_1_1_55,F4HPZ9_IDR_2_597_639,2.2856187073462255
Q87VW8_IDR_1_1_55,P0DKC0_IDR_1_1_67,1.005626121580515
Q87VW8_IDR_1_1_55,P27450_IDR_1_374_419,2.6173595112747945
Q87VW8_IDR_1_1_55,Q9LPT3_IDR_1_1_34,0.9451528586580284
Q87VW8_IDR_1_1_55,Q9LTE9_IDR_1_176_238,2.327917509206288
Q87VW8_IDR_1_1_55,O04539_IDR_1_713_792,2.1882022161905974
Q87VW8_IDR_1_1_55,O04539_IDR_2_793_872,2.8869140825240285
Q87VW8_IDR_1_1_55,O04539_IDR_3_873_952,1.2313163637253641
Q87VW8_IDR_1_1_55,O04539_IDR_4_953_1004,0.5509709371986293
Q87VW8_IDR_1_1_55,O48828_IDR_1_1_58,3.147523507721746
Q87VW8_IDR_1_1_55,Q9FHB7_IDR_1_1_80,2.3481432332203713
Q87VW8_IDR_1_1_55,Q9FHB7_IDR_2_81_160,2.1802538320373968
Q87VW8_IDR_1_1_55,Q9FHB7_IDR_3_161_240,2.2513063418087795
Q87VW8_IDR_1_1_55,Q9FHB7_IDR_4_241_320,1.925767453932412
Q87VW8_IDR_1_1_55,Q9FHB7_IDR_5_321_400,1.7444377495177106
Q87VW8_IDR_1_1_55,Q9FHB7_IDR_6_401_438,1.9861776008146146
Q87VW8_IDR_1_1_55,C0SUZ3_IDR_1_263_300,-0.1904156618276449
Q87VW8_IDR_1_1_55,Q9SB75_IDR_1_586_634,3.6186413012187755
Q87VW8_IDR_1_1_55,Q6NMR8_IDR_1_1_80,1.437221383683057
Q87VW8_IDR_1_1_55,Q6NMR8_IDR_2_81_160,3.3300852454737413
Q87VW8_IDR_1_1_55,Q6NMR8_IDR_3_161_240,1.029403880925484
Q87VW8_IDR_1_1_55,Q6NMR8_IDR_4_241_288,-0.401710345877639
Q87VW8_IDR_1_1_55,Q8S3W4_IDR_1_1_41,2.472789847280196
Q87VW8_IDR_1_1_55,F4JJT9_IDR_1_1_65,2.7111317498500602
Q87VW8_IDR_1_1_55,F4K727_IDR_1_1_68,2.553106725087459
Q87VW8_IDR_1_1_55,Q9SX99_IDR_1_1_42,0.9914138415458771
Q87VW8_IDR_1_1_55,B3H4R3_IDR_1_1_51,2.7368805627897297
Q87VW8_IDR_1_1_55,Q9FFJ9_IDR_1_191_270,1.510073494202815
Q87VW8_IDR_1_1_55,Q9LX99_IDR_1_1_59,2.006378584888859
Q87VW8_IDR_1_1_55,Q9ZUI7_IDR_1_220_299,0.49771100958789827
Q87VW8_IDR_1_1_55,Q9ZUI7_IDR_2_300_379,-0.1728254259695161
Q87VW8_IDR_1_1_55,F4K5T4_IDR_1_1_80,1.052722187013786
Q87VW8_IDR_1_1_55,Q1G3T6_IDR_1_1_72,2.7628803272422875
Q87VW8_IDR_1_1_55,Q8RWG0_IDR_1_968_1007,1.978835797917374
Q87VW8_IDR_1_1_55,Q9ZP59_IDR_1_1_54,2.1965466681644807
Q87VW8_IDR_1_1_55,F4JQ75_IDR_1_563_642,3.93698128134716
Q87VW8_IDR_1_1_55,Q9M240_IDR_1_1_49,1.7453223130499644
Q87VW8_IDR_1_1_55,Q6S7B0_IDR_1_620_669,2.8005372903220422
Q87VW8_IDR_1_1_55,Q8W1E8_IDR_1_1_36,3.3325763707475966
Q87VW8_IDR_1_1_55,Q9LJH8_IDR_1_1_53,0.40032944634912493
Q87VW8_IDR_1_1_55,Q9SY37_IDR_1_1_80,1.4499925898522985
Q87VW8_IDR_1_1_55,Q9SY37_IDR_2_81_119,3.4343353935898184
Q87VW8_IDR_1_1_55,F4I3C6_IDR_1_98_177,1.1045907181103756
Q87VW8_IDR_1_1_55,O04209_IDR_1_1_80,0.3380546779228162
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_1_1_80,0.35990418021115556
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_2_81_160,1.0440159972450358
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_3_161_240,2.086953094493646
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_4_241_320,0.744419207366521
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_5_321_400,0.6432992826151311
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_6_401_480,0.5047450984137587
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_7_481_560,1.7821712945525396
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_8_561_640,1.7752423387747607
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_9_641_720,1.9637759073821082
Q87VW8_IDR_1_1_55,Q9LRY7_IDR_10_721_800,2.070118853329027
Q87VW8_IDR_1_1_55,Q9M8Y0_IDR_1_1_38,2.9190047535675347
Q87VW8_IDR_1_1_55,Q9SB89_IDR_1_1_80,3.460876624367174
Q87VW8_IDR_1_1_55,Q9SB89_IDR_2_81_151,3.903467113072508
Q87VW8_IDR_1_1_55,O23126_IDR_1_187_219,1.2959909912602914
Q87VW8_IDR_1_1_55,Q66GR0_IDR_1_198_264,2.6821495869932255
Q87VW8_IDR_1_1_55,Q9FX56_IDR_1_1_35,2.1125745064149637
Q87VW8_IDR_1_1_55,F4KDR7_IDR_1_1_44,1.6228130022393703
Q87VW8_IDR_1_1_55,Q3E914_IDR_1_168_247,3.525980062584895
Q87VW8_IDR_1_1_55,Q9FGP9_IDR_1_1_80,2.113785312098787
Q87VW8_IDR_1_1_55,Q9FGP9_IDR_2_81_151,0.9424664063222314
Q87VW8_IDR_1_1_55,Q9STT1_IDR_1_125_204,2.415602101891313
Q87VW8_IDR_1_1_55,Q9SV41_IDR_1_1_78,2.351570069397395
Q87VW8_IDR_1_1_55,Q9FI56_IDR_1_897_929,1.7965684193242843
Q87VW8_IDR_1_1_55,F4IL68_IDR_1_1_80,4.196138818574513
Q87VW8_IDR_1_1_55,Q5Q0E6_IDR_1_438_473,-1.491480357171243
Q87VW8_IDR_1_1_55,Q6STH5_IDR_1_1_77,2.5055845225086344
Q87VW8_IDR_1_1_55,Q8LBB5_IDR_1_1_57,3.168058356391805
Q87VW8_IDR_1_1_55,Q9SZW6_IDR_1_343_401,2.1523092382649116
Q87VW8_IDR_1_1_55,Q9ZSM8_IDR_1_1_80,2.448112859638588
Q87VW8_IDR_1_1_55,Q9ZSM8_IDR_2_81_113,1.6661050455669049
Q87VW8_IDR_1_1_55,Q8L5Y2_IDR_1_1_80,2.797677646825841
Q87VW8_IDR_1_1_55,Q8L5Y2_IDR_2_81_151,2.872654609038266
Q87VW8_IDR_1_1_55,Q940Q1_IDR_1_1_42,-0.1488021275396827
Q87VW8_IDR_1_1_55,Q94C95_IDR_1_272_351,3.06514724001049
Q87VW8_IDR_1_1_55,Q94C95_IDR_2_352_419,2.080197946180099
Q87VW8_IDR_1_1_55,Q9S7C9_IDR_1_245_311,1.5482475632521675
Q87VW8_IDR_1_1_55,F4IBM1_IDR_1_1_32,2.700339985690067
Q87VW8_IDR_1_1_55,Q8H184_IDR_1_1_64,2.06692199109414
Q87VW8_IDR_1_1_55,Q9LJM6_IDR_1_352_431,2.4414546403293187
Q87VW8_IDR_1_1_55,B3H721_IDR_1_1_47,2.71016691730426
Q87VW8_IDR_1_1_55,Q8RWW7_IDR_1_305_337,4.583002087449101
Q87VW8_IDR_1_1_55,Q9CAN9_IDR_1_154_233,2.420979620277569
Q87VW8_IDR_1_1_55,O82344_IDR_1_335_414,3.643670661231096
Q87VW8_IDR_1_1_55,O82344_IDR_2_415_468,2.03417921818944
Q87VW8_IDR_1_1_55,Q8GUJ5_IDR_1_1_80,2.535337996351142
Q87VW8_IDR_1_1_55,Q8GUJ5_IDR_2_81_160,1.5486196870505111
Q87VW8_IDR_1_1_55,Q8GUJ5_IDR_3_161_240,1.7809384211563408
Q87VW8_IDR_1_1_55,Q8GUJ5_IDR_4_241_320,0.6037248014790695
Q87VW8_IDR_1_1_55,Q8GUJ5_IDR_5_321_381,1.1770250938309905
Q87VW8_IDR_1_1_55,Q9LQB2_IDR_1_84_122,3.9832061302672814
Q87VW8_IDR_1_1_55,Q9SZD2_IDR_1_1_80,2.5246115992246425
Q87VW8_IDR_1_1_55,Q9SZD2_IDR_2_81_158,4.092720833554679
Q87VW8_IDR_1_1_55,Q6NM27_IDR_1_175_254,-0.6713324109187901
Q87VW8_IDR_1_1_55,Q6NM27_IDR_2_255_290,2.633435642676365
Q87VW8_IDR_1_1_55,Q94F16_IDR_1_349_397,1.29327994965292
Q87VW8_IDR_1_1_55,P15458_IDR_1_1_80,1.2791406977743103
Q87VW8_IDR_1_1_55,Q7G8T1_IDR_1_1_80,2.50946523802292
Q87VW8_IDR_1_1_55,Q7G8T1_IDR_2_81_160,1.386336387775847
Q87VW8_IDR_1_1_55,Q7G8T1_IDR_3_161_240,2.237057031945601
Q87VW8_IDR_1_1_55,Q7G8T1_IDR_4_241_320,2.083027746233407
Q87VW8_IDR_1_1_55,Q7G8T1_IDR_5_321_398,1.4571214826175538
Q87VW8_IDR_1_1_55,O22285_IDR_1_1_80,1.363461152045307
Q87VW8_IDR_1_1_55,O22285_IDR_2_81_160,1.5009430300984086
Q87VW8_IDR_1_1_55,Q9M1I1_IDR_1_53_127,4.504239071983629
Q87VW8_IDR_1_1_55,Q9LTD4_IDR_1_251_330,1.8254836325611299
Q87VW8_IDR_1_1_55,O80834_IDR_1_1_80,1.5043086974896998
Q87VW8_IDR_1_1_55,O80834_IDR_2_81_160,3.567751945678568
Q87VW8_IDR_1_1_55,Q9SNB6_IDR_1_308_387,1.7310086495917432
Q87VW8_IDR_1_1_55,O82230_IDR_1_1_72,1.8739746443044645
Q87VW8_IDR_1_1_55,Q9C6R4_IDR_1_1_80,1.307031380325835
Q87VW8_IDR_1_1_55,Q9LXZ7_IDR_1_1_80,2.4944060757845046
Q87VW8_IDR_1_1_55,Q9LXZ7_IDR_2_81_160,2.7662635184445294
Q87VW8_IDR_1_1_55,Q9SBB2_IDR_1_78_157,2.2211076670433068
Q87VW8_IDR_1_1_55,Q94JW9_IDR_1_1_80,2.3083975906516487
Q87VW8_IDR_1_1_55,B3H670_IDR_1_1_57,-1.0670975550422597
Q87VW8_IDR_1_1_55,Q5XVB0_IDR_1_1_80,3.476116176463023
Q87VW8_IDR_1_1_55,Q5XVB0_IDR_2_81_160,1.421684088819136
Q87VW8_IDR_1_1_55,Q5XVB0_IDR_3_161_240,3.297481859341259
Q87VW8_IDR_1_1_55,Q5XVB0_IDR_4_241_320,2.646733910187475
Q87VW8_IDR_1_1_55,Q5XVB0_IDR_5_321_388,2.6105766367606185
Q87VW8_IDR_1_1_55,Q8L7W8_IDR_1_1_40,1.672834684814001
Q87VW8_IDR_1_1_55,Q9LU92_IDR_1_151_230,1.2232199503483798
Q87VW8_IDR_1_1_55,F4K6Z1_IDR_1_513_592,2.8353920937840744
Q87VW8_IDR_1_1_55,F4K6Z1_IDR_2_593_638,3.5655977843696163
Q87VW8_IDR_1_1_55,Q9FKQ3_IDR_1_1_41,5.129244678905755
Q87VW8_IDR_1_1_55,Q9LIB2_IDR_1_518_558,2.533510641067788
Q87VW8_IDR_1_1_55,Q9SSE9_IDR_1_1_80,2.4443394522478465
Q87VW8_IDR_1_1_55,Q9SSE9_IDR_2_81_143,5.146384740654537
Q87VW8_IDR_1_1_55,A0A1P8AVE4_IDR_1_1_37,5.167829225386146
Q87VW8_IDR_1_1_55,F4I9V7_IDR_1_702_781,3.5563523239387704
Q87VW8_IDR_1_1_55,F4I9A2_IDR_1_1_80,0.35567705155323104
Q87VW8_IDR_1_1_55,F4IGA5_IDR_1_519_588,2.0229576184560303
Q87VW8_IDR_1_1_55,Q9LM92_IDR_1_93_131,4.550825953820557
Q87VW8_IDR_1_1_55,Q8GYA5_IDR_1_1_80,2.787305954936288
Q87VW8_IDR_1_1_55,Q8VYW7_IDR_1_301_380,2.5567741916611677
Q87VW8_IDR_1_1_55,Q8VYW7_IDR_2_381_449,2.028950608540881
Q87VW8_IDR_1_1_55,Q9C7X2_IDR_1_1_80,2.36122102915398
Q87VW8_IDR_1_1_55,Q9C7X2_IDR_2_81_160,3.749853895553067
Q87VW8_IDR_1_1_55,Q9C7X2_IDR_3_161_240,2.6454911233198315
Q87VW8_IDR_1_1_55,Q9C7X2_IDR_4_241_320,2.684186856740901
Q87VW8_IDR_1_1_55,Q9C7X2_IDR_5_321_400,2.901909453732192
Q87VW8_IDR_1_1_55,Q9SF40_IDR_1_1_80,2.001719111516187
Q87VW8_IDR_1_1_55,Q9SF40_IDR_2_81_160,1.7479298448603835
Q87VW8_IDR_1_1_55,Q9SF40_IDR_3_161_200,3.955384964137047
Q87VW8_IDR_1_1_55,Q9LTT9_IDR_1_1091_1143,2.8284252992567334
Q87VW8_IDR_1_1_55,A0JPZ8_IDR_1_1_56,4.3106644873187
Q87VW8_IDR_1_1_55,O64700_IDR_1_1_62,0.1700422566861981
Q87VW8_IDR_1_1_55,Q8RWR2_IDR_1_1_80,1.9343827132665767
Q87VW8_IDR_1_1_55,Q8RWR2_IDR_2_81_160,3.503168207538692
Q87VW8_IDR_1_1_55,Q8RWR2_IDR_3_161_240,0.6960379452828782
Q87VW8_IDR_1_1_55,Q8RWR2_IDR_4_241_314,0.3521644303686813
Q87VW8_IDR_1_1_55,Q9C8B5_IDR_1_84_163,3.148165070300359
Q87VW8_IDR_1_1_55,Q9SMP6_IDR_1_1_80,2.8506120958501695
Q87VW8_IDR_1_1_55,Q9SMP6_IDR_2_81_110,4.41187150787422
Q87VW8_IDR_1_1_55,F4JN00_IDR_1_1_40,2.8325910374573384
Q87VW8_IDR_1_1_55,B8XCH5_IDR_1_151_230,-0.3938951296008435
Q87VW8_IDR_1_1_55,B8XCH5_IDR_2_231_310,0.8880391971135007
Q87VW8_IDR_1_1_55,Q1PFQ9_IDR_1_1_52,2.1594144280505843
Q87VW8_IDR_1_1_55,F4HYL8_IDR_1_1_80,0.30848146225232576
Q87VW8_IDR_1_1_55,F4HYL8_IDR_2_81_160,1.5960214163353514
Q87VW8_IDR_1_1_55,F4HYL8_IDR_3_161_240,1.762157994217703
Q87VW8_IDR_1_1_55,F4HYL8_IDR_4_241_320,0.7306933975132912
Q87VW8_IDR_1_1_55,F4HYL8_IDR_5_321_400,2.467098152609492
Q87VW8_IDR_1_1_55,F4HYL8_IDR_6_401_480,1.7451443218521518
Q87VW8_IDR_1_1_55,F4HYL8_IDR_7_481_560,0.036581827605863815
Q87VW8_IDR_1_1_55,Q3ECI4_IDR_1_1_53,3.0378963318393133
Q87VW8_IDR_1_1_55,Q9MAI8_IDR_1_1_80,2.2177781742018725
Q87VW8_IDR_1_1_55,Q9MAI8_IDR_2_81_160,3.0116778871225547
Q87VW8_IDR_1_1_55,Q9MAI8_IDR_3_161_240,3.8859491006703273
Q87VW8_IDR_1_1_55,Q9MAI8_IDR_4_241_300,3.3138688813952832
Q87VW8_IDR_1_1_55,B9DF92_IDR_1_358_437,1.9983671338569637
Q87VW8_IDR_1_1_55,B9DF92_IDR_2_438_494,1.8123408596241415
Q87VW8_IDR_1_1_55,Q9C933_IDR_1_1_80,2.145229252786236
Q87VW8_IDR_1_1_55,Q9C933_IDR_2_81_121,1.9328828723108504
Q87VW8_IDR_1_1_55,F4JIJ1_IDR_1_1269_1335,2.283070179919344
Q87VW8_IDR_1_1_55,Q6DBQ2_IDR_1_240_280,1.1769221299940442
Q87VW8_IDR_1_1_55,Q8LBL1_IDR_1_1_66,2.726940071223127
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_1_157_236,3.0771919353500072
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_2_237_316,1.4934063408824176
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_3_317_396,2.157096158126085
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_4_397_476,0.6810946306419847
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_5_477_556,0.257737090938285
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_6_557_636,2.146869946529555
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_7_637_716,2.4235985019896233
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_8_717_796,2.3155483202965934
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_9_797_876,1.3457979017439055
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_10_877_956,1.1832042538578103
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_11_957_1036,1.710348966216456
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_12_1037_1116,1.986747851325691
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_13_1117_1196,1.1879285782949598
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_14_1197_1276,0.9479508078507823
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_15_1277_1356,1.4501353464238145
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_16_1357_1436,1.4689885543458354
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_17_1437_1516,3.1524164488743143
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_18_1517_1596,1.0094993482977772
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_19_1597_1676,2.7903567997510588
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_20_1677_1756,2.787634398068389
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_21_1757_1836,1.39799119780698
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_22_1837_1916,0.8134414976899951
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_23_1917_1996,1.0666773486371302
Q87VW8_IDR_1_1_55,Q5XPK0_IDR_24_1997_2028,3.665665442006139
Q87VW8_IDR_1_1_55,Q9FIP3_IDR_1_1_63,0.6444833066863591
Q87VW8_IDR_1_1_55,E0X9N4_IDR_1_55_134,3.2325652257126625
Q87VW8_IDR_1_1_55,Q5XVK1_IDR_1_152_231,0.4181487302439848
Q87VW8_IDR_1_1_55,Q5XVK1_IDR_2_232_272,2.545948540416452
Q87VW8_IDR_1_1_55,Q8RWK8_IDR_1_469_548,3.0597093349196864
Q87VW8_IDR_1_1_55,Q8RWK8_IDR_2_549_608,2.195383693789971
Q87VW8_IDR_1_1_55,Q8VZM1_IDR_1_577_642,5.286143541373458
Q87VW8_IDR_1_1_55,F4J2C8_IDR_1_601_656,0.2749100494410346
Q87VW8_IDR_1_1_55,Q8VY05_IDR_1_1_80,2.8935682275263206
Q87VW8_IDR_1_1_55,Q8VY05_IDR_2_81_115,2.6248815485559547
Q87VW8_IDR_1_1_55,Q8VYV0_IDR_1_552_599,2.103423075099804
Q87VW8_IDR_1_1_55,Q9SZD1_IDR_1_1_80,3.398348115150359
Q87VW8_IDR_1_1_55,Q9SZD1_IDR_2_81_132,3.1193258864855196
Q87VW8_IDR_1_1_55,F4IUS3_IDR_1_1_80,1.3541940640563865
Q87VW8_IDR_1_1_55,F4IUS3_IDR_2_81_160,4.64554736303998
Q87VW8_IDR_1_1_55,F4IUS3_IDR_3_161_240,3.37104366603252
Q87VW8_IDR_1_1_55,F4IUS3_IDR_4_241_316,3.5874764262537706
Q87VW8_IDR_1_1_55,Q1JPL5_IDR_1_1_80,-1.0366185740638905
Q87VW8_IDR_1_1_55,Q1JPL5_IDR_2_81_160,2.7265553435237218
Q87VW8_IDR_1_1_55,Q1JPL5_IDR_3_161_232,2.3323321377678887
Q87VW8_IDR_1_1_55,F4KBM7_IDR_1_1_34,1.201429456785772
Q87VW8_IDR_1_1_55,Q9LFB6_IDR_1_204_267,0.720019850374416
Q87VW8_IDR_1_1_55,Q9C5S2_IDR_1_286_365,2.3671878838279845
Q87VW8_IDR_1_1_55,Q6NLQ6_IDR_1_1_37,3.0419647430212873
Q87VW8_IDR_1_1_55,Q93VB4_IDR_1_226_305,2.0774617041475327
Q87VW8_IDR_1_1_55,Q9FH94_IDR_1_96_175,0.8588845475230791
Q87VW8_IDR_1_1_55,B3H6B4_IDR_1_1_67,-0.7731161987982338
Q87VW8_IDR_1_1_55,Q9FGJ4_IDR_1_1_80,1.800211894850401
Q87VW8_IDR_1_1_55,Q9FGJ4_IDR_2_81_131,2.954887264558036
Q87VW8_IDR_1_1_55,Q9LNJ3_IDR_1_1_80,1.206270538542368
Q87VW8_IDR_1_1_55,Q9LNJ3_IDR_2_81_134,2.8287121995215134
Q87VW8_IDR_1_1_55,Q0WQM3_IDR_1_158_237,-0.675420290371255
Q87VW8_IDR_1_1_55,Q0WQM3_IDR_2_238_317,1.061057115914478
Q87VW8_IDR_1_1_55,Q0WQM3_IDR_3_318_397,1.595794321873397
Q87VW8_IDR_1_1_55,Q0WQM3_IDR_4_398_477,2.6529288528753026
Q87VW8_IDR_1_1_55,Q0WQM3_IDR_5_478_557,2.9956068935219173
Q87VW8_IDR_1_1_55,Q0WQM3_IDR_6_558_637,2.8195409868426924
Q87VW8_IDR_1_1_55,Q52K81_IDR_1_169_215,3.226940416051975
Q87VW8_IDR_1_1_55,Q9SKU2_IDR_1_1_35,1.5744076100876345
Q87VW8_IDR_1_1_55,Q84K42_IDR_1_1_46,1.4445650459030164
Q87VW8_IDR_1_1_55,Q9CA30_IDR_1_111_190,2.414137369691317
Q87VW8_IDR_1_1_55,Q9CA30_IDR_2_191_233,-0.28782123197148834
Q87VW8_IDR_1_1_55,Q9SD86_IDR_1_1_80,0.23375402157391711
Q87VW8_IDR_1_1_55,Q9SD86_IDR_2_81_160,0.6743539320629397
Q87VW8_IDR_1_1_55,Q9SD86_IDR_3_161_240,1.2390535018071205
Q87VW8_IDR_1_1_55,Q9SD86_IDR_4_241_320,1.3136788393597971
Q87VW8_IDR_1_1_55,Q9SD86_IDR_5_321_400,1.5137632780541965
Q87VW8_IDR_1_1_55,Q9SD86_IDR_6_401_480,1.731330524652531
Q87VW8_IDR_1_1_55,Q9SD86_IDR_7_481_560,1.828446528732547
Q87VW8_IDR_1_1_55,Q9SD86_IDR_8_561_640,1.3104043145473652
Q87VW8_IDR_1_1_55,Q9SD86_IDR_9_641_720,2.453672781486655
Q87VW8_IDR_1_1_55,Q9SD86_IDR_10_721_800,2.5909535298753
Q87VW8_IDR_1_1_55,Q9SD86_IDR_11_801_880,0.35028217067279055
Q87VW8_IDR_1_1_55,Q9SD86_IDR_12_881_960,0.9836605566652956
Q87VW8_IDR_1_1_55,Q9SD86_IDR_13_961_1040,1.4315878555024746
Q87VW8_IDR_1_1_55,Q9SD86_IDR_14_1041_1120,2.470894185616589
Q87VW8_IDR_1_1_55,Q9SD86_IDR_15_1121_1200,1.3614230007925894
Q87VW8_IDR_1_1_55,Q9SD86_IDR_16_1201_1280,3.246959367140123
Q87VW8_IDR_1_1_55,O22965_IDR_1_1_70,1.8805932249565611
