 Q87ZY8	424	441	IDR
 Q87ZH8	1	13	IDR
 Q881N5	1	87	IDR
 Q884K6	1	138	IDR
 Q882N3	370	386	IDR
 Q87ZU3	1	26	IDR
 Q885L5	1	14	IDR
 Q87UR6	1	28	IDR
 Q88AZ0	1	135	IDR
 Q883M9	400	596	IDR
 Q87WY8	1	36	IDR
 Q87UV9	1	17	IDR
 Q87YR8	774	798	IDR
 Q882V4	291	312	IDR
 Q88BU7	1	91	IDR
 Q87WL7	1	26	IDR
 Q888U1	1	52	IDR
 Q87XY7	330	354	IDR
 Q885L4	103	137	IDR
 Q87XF7	1	32	IDR
 Q881C8	300	321	IDR
 Q88BI1	1	15	IDR
 Q887B2	1	31	IDR
 Q87YL6	421	451	IDR
 Q884C5	133	147	IDR
 Q87Z67	1	16	IDR
 Q888J0	1	16	IDR
 Q885D5	1	31	IDR
 Q877R9	1	45	IDR
 Q87Z96	1	26	IDR
 Q87X65	1	23	IDR
 Q884D1	1	164	IDR
 Q886D3	302	417	IDR
 Q87UT7	1	39	IDR
 Q87XM2	266	301	IDR
 Q87WW8	1	14	IDR
 Q883F4	1	30	IDR
 Q88AD9	1	239	IDR
 Q886Q2	259	276	IDR
 Q88BS1	387	404	IDR
 A7WK46	107	127	IDR
 Q889U1	111	189	IDR
 Q889B2	1	73	IDR
 Q87YS5	598	618	IDR
 Q881G9	1	53	IDR
 Q87ZI2	352	369	IDR
 Q88AN6	466	478	IDR
 Q882M4	1924	1952	IDR
 Q881C0	1	14	IDR
 Q880C3	1	29	IDR
 Q883Q2	88	102	IDR
 Q886F9	1	36	IDR
 Q87U19	1	51	IDR
 Q883S7	1	57	IDR
 Q881L7	668	716	IDR
 Q87Y57	1	93	IDR
 Q889H7	448	465	IDR
 Q87YJ5	431	445	IDR
 Q88BN9	618	650	IDR
 Q87X99	180	205	IDR
 Q877K9	399	452	IDR
 Q886X0	745	758	IDR
 Q884K3	105	131	IDR
 Q885K6	1	21	IDR
 Q888C7	188	203	IDR
 Q883G3	1	15	IDR
 Q880K8	100	113	IDR
 Q883E1	1	16	IDR
 Q87V19	1	32	IDR
 Q87ZL4	467	493	IDR
 Q87WF8	1	92	IDR
 Q883M9	106	190	IDR
 Q87VU9	164	179	IDR
 Q885Y3	1	21	IDR
 Q880U5	1	18	IDR
 Q887H9	1	18	IDR
 Q87XI6	1	44	IDR
 Q883Q5	168	199	IDR
 Q87WA6	442	479	IDR
 Q87WU0	1	132	IDR
 Q88A44	1	17	IDR
 Q880E1	5247	5491	IDR
 Q888V8	139	170	IDR
 Q87ZX6	295	311	IDR
 Q87X52	128	150	IDR
 Q883T7	1	24	IDR
 Q889Y9	1	33	IDR
 Q87UI1	1	22	IDR
 Q884U4	1	70	IDR
 Q88AM5	1	25	IDR
 Q87UR4	456	478	IDR
 Q88A48	278	300	IDR
 Q882I6	1	35	IDR
 Q87W30	115	129	IDR
 Q880F4	1	21	IDR
 Q880A4	1	29	IDR
 Q87VS9	221	250	IDR
 Q87UH3	1	18	IDR
 Q887X2	1	13	IDR
 Q87XN3	1	72	IDR
 Q87ZW5	750	763	IDR
 Q87XQ8	1	38	IDR
 Q87Z16	1	25	IDR
 Q882E9	1	40	IDR
 Q889S0	1	18	IDR
 Q888J8	1	74	IDR
 Q87UT3	1	28	IDR
 Q87Z59	1	29	IDR
 Q889U5	1	17	IDR
 Q880M0	197	217	IDR
 Q87U99	258	278	IDR
 Q88B83	129	318	IDR
 Q886T1	263	323	IDR
 Q87Z25	1	52	IDR
 Q88BU3	80	92	IDR
 Q87YI0	625	947	IDR
 Q877R8	1	90	IDR
 Q882A2	1	31	IDR
 Q87ZG4	228	299	IDR
 Q886I7	1	48	IDR
 Q87YX1	1	21	IDR
 Q87UY6	81	153	IDR
 Q884Z2	1	36	IDR
 Q87V27	1	41	IDR
 Q882C3	1	24	IDR
 Q881J9	776	801	IDR
 Q881N0	851	866	IDR
 Q885W1	1	36	IDR
 Q87Z22	404	491	IDR
 Q887W7	247	292	IDR
 Q87VB5	1093	1134	IDR
 Q87ZU8	1	35	IDR
 Q87ZV9	113	127	IDR
 Q87WN6	118	173	IDR
 Q87UP5	1	15	IDR
 Q87YS6	1	20	IDR
 Q87XE6	1	29	IDR
 Q880G3	501	518	IDR
 Q88B78	238	267	IDR
 Q87XM5	1	14	IDR
 Q87VB7	1	27	IDR
 Q880Q0	1	48	IDR
 Q87WY4	382	404	IDR
 Q87TZ3	1	20	IDR
 Q87XQ2	131	252	IDR
 Q87V13	1	19	IDR
 Q882P9	1	29	IDR
 Q87U78	1	18	IDR
 Q885N5	1	32	IDR
 Q880Q3	1	26	IDR
 Q87Y32	1	14	IDR
 Q889H3	1095	1158	IDR
 Q880E1	4465	4837	IDR
 Q880S0	292	307	IDR
 Q87YV6	1	13	IDR
 Q887Q8	1	39	IDR
 D3NQ28	1	20	IDR
 Q87XU9	362	391	IDR
 Q882L3	1	39	IDR
 Q87V61	119	141	IDR
 Q87VP7	1	37	IDR
 Q88B13	1	109	IDR
 Q87Z37	1	24	IDR
 Q889D6	1	16	IDR
 Q87YU7	1	17	IDR
 Q87UA7	1	19	IDR
 Q87ZA4	125	143	IDR
 Q886W7	1	28	IDR
 Q885D0	1	79	IDR
 Q884C4	1	27	IDR
 Q884X8	514	594	IDR
 Q88BK3	73	164	IDR
 Q888J3	1	19	IDR
 Q881A5	423	452	IDR
 Q87VG7	931	950	IDR
 Q887A2	147	163	IDR
 Q881Z0	1	25	IDR
 Q88AY2	1	20	IDR
 Q880D5	1	62	IDR
 Q87Y48	1	66	IDR
 Q87VM3	1	19	IDR
 Q87Y36	143	155	IDR
 Q88BM0	149	161	IDR
 Q886D3	133	249	IDR
 Q88AW7	47	66	IDR
 Q881Y2	1	21	IDR
 Q87XF7	79	99	IDR
 Q87XY0	1	52	IDR
 Q88BS6	1075	1231	IDR
 Q88BW0	456	471	IDR
 Q888R6	1	14	IDR
 Q888Z9	1	16	IDR
 Q888L0	1	26	IDR
 Q884F8	2988	3009	IDR
 Q87VT5	71	92	IDR
 Q87YE7	1	25	IDR
 Q885Q6	442	485	IDR
 Q87ZF0	344	356	IDR
 Q87VS9	1	24	IDR
 Q87VB8	611	624	IDR
 Q883T7	126	145	IDR
 Q87ZC1	220	238	IDR
 Q888C4	1	27	IDR
 Q884D5	113	135	IDR
 Q87WI9	1	24	IDR
 Q87WW2	102	147	IDR
 Q883X2	1	38	IDR
 Q883J2	1	14	IDR
 Q87Y47	1	34	IDR
 Q88BH6	305	322	IDR
 Q88AG5	1	44	IDR
 Q87TY9	1	22	IDR
 Q88AL9	443	458	IDR
 Q883Q4	1	82	IDR
 Q87XX2	241	288	IDR
 Q88BR8	1	15	IDR
 Q87UX0	1	17	IDR
 Q87VK4	1	13	IDR
 Q88BI7	672	746	IDR
 Q87YC3	1	22	IDR
 Q88BS0	1	35	IDR
 Q87ZN4	316	347	IDR
 Q885Z9	425	460	IDR
 Q87WN3	1	18	IDR
 Q87ZW5	523	545	IDR
 Q88BG3	1	34	IDR
 Q885M6	1	57	IDR
 Q885B0	1	48	IDR
 Q87ZS6	1	20	IDR
 Q87VI4	1	113	IDR
 Q888Y8	126	207	IDR
 Q881K9	132	154	IDR
 Q880M5	1	137	IDR
 Q888E2	88	104	IDR
 Q87UZ2	1	18	IDR
 Q888Q2	405	425	IDR
 Q885H5	1	27	IDR
 Q889U3	1	21	IDR
 Q87ZE7	610	640	IDR
 Q87VQ3	124	144	IDR
 Q887W0	1	25	IDR
 Q880X0	48	64	IDR
 Q87VS8	1	90	IDR
 Q88B93	1	20	IDR
 Q886E3	1	24	IDR
 Q87XS3	1	116	IDR
 Q88AM8	592	606	IDR
 Q88BJ7	281	294	IDR
 Q87XN0	549	569	IDR
 Q880D0	1	27	IDR
 Q887I2	1	28	IDR
 Q888N7	112	147	IDR
 Q887R4	1	64	IDR
 Q887I4	59	72	IDR
 Q883N6	1	23	IDR
 Q886H8	1	35	IDR
 Q887X4	1	17	IDR
 Q87ZW6	1	19	IDR
 Q87XX8	429	798	IDR
 Q887H5	1	51	IDR
 Q87U90	1	22	IDR
 Q88BI0	403	416	IDR
 Q87TU6	1	19	IDR
 Q87Z05	254	267	IDR
 Q88B69	1	22	IDR
 Q87XD3	1	72	IDR
 Q887Z1	1	17	IDR
 Q87U72	622	680	IDR
 Q87ZE9	1	19	IDR
 Q88BE6	1	23	IDR
 Q87UJ5	275	293	IDR
 Q87VW3	214	250	IDR
 Q888B8	1	18	IDR
 Q885D9	168	181	IDR
 Q87UE4	1	28	IDR
 Q880T5	1	26	IDR
 Q87WJ8	208	233	IDR
 Q886R3	59	172	IDR
 Q87TY3	1	39	IDR
 Q884N8	1	74	IDR
 Q88BR0	1	28	IDR
 Q884A7	1	42	IDR
 Q87VB5	1	36	IDR
 Q883V1	1	22	IDR
 Q881K8	1	32	IDR
 Q888F5	301	316	IDR
 Q87W56	496	508	IDR
 Q87Z48	1	27	IDR
 Q88AV5	1	39	IDR
 Q87XW9	1	64	IDR
 Q888T6	1	13	IDR
 Q882B7	1	15	IDR
 Q88B97	343	395	IDR
 Q87VG3	1	35	IDR
 Q884Y5	1	53	IDR
 Q87UD0	102	114	IDR
 Q87Z53	1	40	IDR
 Q888J6	1	41	IDR
 Q87X03	402	455	IDR
 Q88BW4	1	42	IDR
 Q88AK8	1	26	IDR
 Q882D5	1	35	IDR
 Q88AW3	43	85	IDR
 Q88BT3	1	46	IDR
 Q87X40	1	21	IDR
 Q87Z11	1	81	IDR
 Q881N6	1	21	IDR
 Q52473	1	113	IDR
 Q885X6	1	59	IDR
 Q87VF9	430	447	IDR
 Q87WR1	347	383	IDR
 Q877R9	239	276	IDR
 Q889C1	374	513	IDR
 Q88BL6	1	35	IDR
 Q88AZ6	99	135	IDR
 Q87WQ2	89	126	IDR
 Q87X21	1	26	IDR
 Q87UX6	81	138	IDR
 Q883B1	439	508	IDR
 Q881C8	1	18	IDR
 Q87YN3	1	57	IDR
 Q87YI2	1	13	IDR
 Q87XS7	1	49	IDR
 Q87VP9	1	30	IDR
 Q885S4	1	44	IDR
 Q88A14	1	64	IDR
 Q88AG4	1	24	IDR
 Q889E2	1	16	IDR
 Q886D5	506	525	IDR
 Q885F9	1	13	IDR
 Q87Y42	106	150	IDR
 Q884E8	386	411	IDR
 Q88BK2	347	367	IDR
 Q880N3	1	13	IDR
 Q87ZX2	1	49	IDR
 Q888X4	75	98	IDR
 Q880K3	38	67	IDR
 Q886S1	231	260	IDR
 Q87ZZ0	1	26	IDR
 Q885R5	1	26	IDR
 Q888I3	1	18	IDR
 Q881B8	1	13	IDR
 Q87Z90	299	317	IDR
 Q87W96	1	30	IDR
 Q883N8	1	31	IDR
 Q886D3	1	26	IDR
 Q883J9	1	122	IDR
 Q87W90	371	442	IDR
 Q87VW8	1	55	IDR
 Q87YI8	1	14	IDR
 Q1XFZ9	1	36	IDR
 Q87UF8	1	20	IDR
 Q87UR2	148	191	IDR
 Q886H6	1	39	IDR
 Q88AB0	1	19	IDR
 Q888Z4	1	39	IDR
 Q87UA6	445	461	IDR
 Q884T8	250	265	IDR
 Q87WC4	1	35	IDR
 Q882I0	234	246	IDR
 Q88BH4	667	703	IDR
 Q87YY0	269	291	IDR
 Q887T1	44	142	IDR
 Q883V4	1	17	IDR
 Q88BS6	1387	1414	IDR
 Q87ZY4	1	17	IDR
 Q87XI2	60	112	IDR
 Q87YT9	374	387	IDR
 Q87ZN8	1	101	IDR
 Q87ZU6	1	25	IDR
 Q881V9	60	75	IDR
 Q885V4	1	50	IDR
 Q884X8	293	401	IDR
 Q87Z85	50	62	IDR
 Q87ZW4	1	78	IDR
 Q87UF3	218	231	IDR
 Q87V39	775	791	IDR
 Q87WN1	134	160	IDR
 Q88BS1	1	323	IDR
 Q87YR3	1	31	IDR
 Q87WZ5	207	260	IDR
 Q87YQ9	1	26	IDR
 Q880R9	1	35	IDR
 Q88A34	1	21	IDR
 Q880Y3	1	13	IDR
 A7WK46	214	244	IDR
 Q87ZJ3	1	19	IDR
 Q88BD3	137	151	IDR
 Q884D6	1	44	IDR
 Q87XQ2	1	16	IDR
 Q882D0	1	38	IDR
 Q87VG6	1650	1669	IDR
 Q884Z3	1	22	IDR
 Q889U0	1	85	IDR
 Q87W63	299	320	IDR
 Q889I5	192	211	IDR
 Q87ZV4	478	492	IDR
 Q882P0	1	25	IDR
 Q882Y8	1	41	IDR
 Q87ZM0	160	175	IDR
 Q884K2	1	60	IDR
 Q886J9	1	26	IDR
 Q87XI7	1	91	IDR
 Q885P3	1	27	IDR
 Q87WE4	807	819	IDR
 Q87YM7	1	21	IDR
 Q880E1	1	55	IDR
 Q87W18	555	673	IDR
 Q884Y6	1	61	IDR
 Q88A28	1	25	IDR
 Q87WL9	1	33	IDR
 Q883X3	650	667	IDR
Q9FIP3	1	63	IDR
B3H4R3	1	51	IDR
Q43128	868	904	IDR
Q9LIB2	518	558	IDR
O22213	1	52	IDR
Q9SAJ7	1	70	IDR
Q9LND1	1	88	IDR
F4INW9	141	607	IDR
O22965	1	70	IDR
Q9FIP4	1	69	IDR
Q8H0V5	237	275	IDR
Q9SKA8	427	488	IDR
Q8GVE5	1	46	IDR
Q9SZT4	1	35	IDR
Q9M240	1	49	IDR
Q9FHY7	1	52	IDR
O22980	140	250	IDR
O81775	1	158	IDR
O22787	338	501	IDR
Q944H1	163	266	IDR
F4KDR7	1	44	IDR
Q84JL5	1	141	IDR
Q8S8S8	55	209	IDR
F4K7F6	1	77	IDR
Q8RWK8	469	608	IDR
F4HWD0	1	179	IDR
Q7G8T1	1	398	IDR
Q9SU34	1	98	IDR
Q0WWX4	1	68	IDR
P82658	1	60	IDR
Q9LX99	1	59	IDR
Q3EAI1	335	426	IDR
Q9C7Z7	106	200	IDR
Q9S9M1	700	731	IDR
B5X574	1	141	IDR
Q5XF79	1	66	IDR
O04348	1	47	IDR
B9DFZ2	1	181	IDR
Q9FGJ4	1	131	IDR
Q9LT81	220	386	IDR
Q1ECI2	1	54	IDR
Q9LDW5	168	255	IDR
Q9FJ00	1	216	IDR
Q5YDB5	430	661	IDR
Q6AWW7	382	457	IDR
Q8H184	1	64	IDR
F4I793	1	403	IDR
F4I7I0	1	70	IDR
C0SUZ3	263	300	IDR
B9DF92	358	494	IDR
Q9STT1	125	207	IDR
Q9C5U8	1	51	IDR
Q9XI29	1	148	IDR
A0A1P8AUY5	1	71	IDR
Q9FX56	1	35	IDR
O81864	1	79	IDR
F4KBM7	1	34	IDR
Q84K42	1	46	IDR
Q501F8	336	373	IDR
Q8GX22	1	57	IDR
Q4VCM1	1	32	IDR
F4J0E6	1	674	IDR
F4JHZ4	1	38	IDR
F4KE84	1	111	IDR
F4K6Z1	513	638	IDR
Q9C557	64	97	IDR
O22173	630	662	IDR
P27450	374	419	IDR
Q84VQ0	1	48	IDR
F4JJT9	1	65	IDR
F4IPJ1	3214	3306	IDR
O48700	359	418	IDR
Q9ZT48	1	32	IDR
F4HSB6	1	62	IDR
Q940Q1	1	42	IDR
Q9SB33	1	32	IDR
Q9ZSM8	1	113	IDR
Q9S7C9	245	311	IDR
Q9C911	253	630	IDR
F4I7J9	964	1080	IDR
A0A1P8AYJ3	1	87	IDR
Q9LS96	122	162	IDR
Q9LX13	1	62	IDR
O64793	784	818	IDR
Q9FHB7	1	438	IDR
Q9SZZ8	1	74	IDR
O04209	1	85	IDR
Q9SUI5	1	130	IDR
Q9SBB2	78	174	IDR
Q8VY05	1	115	IDR
F4IGA5	519	588	IDR
Q9SNA0	397	476	IDR
Q9SH55	1	668	IDR
Q1PDZ3	267	363	IDR
F4IXN6	1	360	IDR
Q9FL17	154	229	IDR
Q56Y59	1	75	IDR
Q9LJM6	352	447	IDR
Q8VY10	860	907	IDR
Q9LYV5	185	244	IDR
Q9FXH7	1	96	IDR
Q9LPT3	1	34	IDR
Q9LV71	1	142	IDR
Q9SY06	1	271	IDR
Q940B8	1	226	IDR
Q9LRZ0	190	338	IDR
Q67Y48	39	105	IDR
Q9FN93	494	567	IDR
Q93YN0	1	101	IDR
F4IG73	1398	1502	IDR
Q8VWJ2	1	164	IDR
Q9FWY9	1	75	IDR
F4KEW8	103	239	IDR
F4IP61	334	498	IDR
Q9FF84	465	511	IDR
Q9LXX9	1	34	IDR
O64725	1	72	IDR
B7ZWR6	233	444	IDR
Q9LZ59	338	385	IDR
Q8LFD3	165	255	IDR
F4KI00	1	122	IDR
Q9SD02	1	90	IDR
Q9C6L1	1	46	IDR
F4IG73	1773	1911	IDR
Q9CAA0	844	920	IDR
Q0IGM5	125	247	IDR
Q5XVB0	1	388	IDR
Q93ZH7	243	461	IDR
Q8GW24	72	207	IDR
Q9ZP59	1	54	IDR
B3H670	1	57	IDR
Q9FHG4	276	308	IDR
Q9FEP7	1	33	IDR
Q700E3	1	79	IDR
Q94CA0	337	373	IDR
Q8VYW7	301	449	IDR
Q9C827	828	926	IDR
Q6NLB7	1	84	IDR
A0A1P8B1Y9	1	117	IDR
F4IYH6	837	994	IDR
F4JAF4	1	136	IDR
Q84RF4	1	121	IDR
Q9LZH5	112	193	IDR
Q9LR55	1	56	IDR
Q5G1S8	1	112	IDR
Q9SE97	1000	1051	IDR
Q6DBQ2	240	280	IDR
Q9SUC3	1	51	IDR
Q9LIK0	1	107	IDR
B3H721	1	47	IDR
Q5XPK0	157	2028	IDR
F4JIJ1	1269	1335	IDR
Q9SV41	1	78	IDR
Q9SF40	1	200	IDR
Q940U2	1	71	IDR
Q9LML2	471	567	IDR
Q570U6	79	114	IDR
Q8VZI8	1	135	IDR
Q9FIL6	1	189	IDR
B8XCH5	151	323	IDR
A0A1P8AVE4	1	37	IDR
Q9ZUU4	165	205	IDR
Q9LTX9	563	718	IDR
F4I3C6	98	203	IDR
Q9FNQ1	372	443	IDR
F4IBB2	1	52	IDR
Q9FMM3	589	1570	IDR
Q9LSX2	163	202	IDR
Q9LTT9	1091	1143	IDR
Q8RWR2	1	314	IDR
Q8L5Y2	1	151	IDR
Q8RV79	1	36	IDR
Q6STH5	1	77	IDR
Q9SIF2	744	780	IDR
F4IUS3	1	316	IDR
Q9LVQ8	1	56	IDR
Q9CAN9	154	248	IDR
Q1G3T6	1	72	IDR
Q84VG6	1	40	IDR
Q9LTD4	251	337	IDR
O22773	1	77	IDR
Q9LYI4	1	73	IDR
O04539	713	1004	IDR
Q9SSW0	95	193	IDR
Q56XP9	1	109	IDR
F4HYK7	70	125	IDR
Q9FFJ9	191	277	IDR
Q9FFJ8	295	373	IDR
Q38827	1	205	IDR
Q94AB7	1	154	IDR
Q9LDY5	1	70	IDR
Q9C9R6	1	325	IDR
Q93VB4	226	314	IDR
Q9SSC6	265	305	IDR
F4K3T5	1	77	IDR
Q38805	1	77	IDR
Q9FGU5	1	135	IDR
Q5XVH0	125	185	IDR
Q3ECI4	1	53	IDR
Q9LIL5	1	69	IDR
A8MQY6	1	41	IDR
Q9M275	102	136	IDR
Q1PF34	272	308	IDR
Q940B0	143	187	IDR
Q9FI19	91	121	IDR
Q94F16	349	397	IDR
Q9LQB2	84	122	IDR
Q9FJW5	182	227	IDR
F4J389	125	172	IDR
Q94AZ5	1	37	IDR
O80834	1	160	IDR
B5X565	628	663	IDR
Q56WD3	1	32	IDR
B3H5S8	1	31	IDR
F4IQJ6	1	38	IDR
A0A1I9LQK5	411	603	IDR
Q1PF57	1	42	IDR
Q8L7T6	1	112	IDR
F4JJ52	388	526	IDR
Q9SZD1	1	132	IDR
Q9SZ06	1	141	IDR
Q9CAI5	299	465	IDR
Q05196	432	682	IDR
Q7X9H9	1	37	IDR
P82266	937	1009	IDR
Q8VZM1	577	642	IDR
Q9SZ10	1	50	IDR
F4I131	427	535	IDR
Q8VY64	1	198	IDR
Q9M9M4	726	793	IDR
F4KBW5	1	177	IDR
Q9FNB3	503	591	IDR
Q9FNQ6	1	272	IDR
Q8S3W4	1	41	IDR
Q9FH94	96	184	IDR
Q8GWG6	73	135	IDR
P93299	1	106	IDR
Q9ZVW2	289	322	IDR
F4IPY7	1	291	IDR
Q9FIB4	1	87	IDR
Q8LA32	1	121	IDR
F4IUY8	968	1006	IDR
Q9SA65	326	599	IDR
P0C2G4	1	33	IDR
Q9LVC1	1	54	IDR
Q6NM27	175	290	IDR
F4JCU0	515	1007	IDR
Q9ZVP8	198	414	IDR
Q9FIM4	194	430	IDR
Q7XZU0	1337	1409	IDR
Q9CA30	111	233	IDR
Q6NLF1	1	139	IDR
Q9SJ56	1	261	IDR
Q8LEG3	479	578	IDR
Q9ZPV4	1	124	IDR
Q9FNE5	1	67	IDR
F4K5T4	1	105	IDR
Q84M91	65	444	IDR
O65628	1	50	IDR
Q8LPS1	1	35	IDR
F4IL68	1	100	IDR
Q9FJR9	1	70	IDR
Q8RWD0	60	417	IDR
Q9S7H1	1	73	IDR
Q8GYA5	1	106	IDR
Q42400	1	38	IDR
Q8H0T9	303	667	IDR
O04350	83	113	IDR
Q9SZW6	343	401	IDR
Q8VZ74	1	125	IDR
Q5HZ00	1	80	IDR
Q9SMP6	1	110	IDR
Q8GUJ5	1	381	IDR
Q9ZV43	1	374	IDR
Q9SR96	415	503	IDR
B3H4P0	121	222	IDR
Q5XVK1	152	272	IDR
Q9SZZ4	177	255	IDR
F4IBM1	1	32	IDR
Q9ZQ80	132	187	IDR
Q9SN77	86	138	IDR
Q9SYA9	1	154	IDR
Q9LJH8	1	53	IDR
F4J2C8	601	656	IDR
Q9SZE2	1	49	IDR
F4J7T6	821	884	IDR
P15458	1	95	IDR
Q9ZTX9	151	188	IDR
P0DKC0	1	67	IDR
O65567	1	111	IDR
Q9SB89	1	151	IDR
Q8RWW7	305	337	IDR
Q9SR04	1	45	IDR
Q94JW9	1	82	IDR
Q8GYE0	362	398	IDR
Q9M8Y0	1	38	IDR
Q8L8M9	1	256	IDR
Q6LA43	1	44	IDR
Q9C6S8	1	371	IDR
Q39183	545	586	IDR
Q9SE83	810	914	IDR
B5X565	1	149	IDR
Q9C8B5	84	171	IDR
A0A1P8B786	207	256	IDR
Q9SCS7	146	213	IDR
F4I9V7	702	802	IDR
Q9SD86	1	1287	IDR
F4HNZ9	955	1005	IDR
F4INK3	533	757	IDR
Q8LC41	1	68	IDR
F4JN00	1	40	IDR
Q9SUB2	1	266	IDR
Q9FR53	820	858	IDR
Q9LIJ8	1	134	IDR
Q9LSW9	217	375	IDR
Q9C7X2	1	427	IDR
Q1PFQ9	1	52	IDR
Q1PF17	190	225	IDR
F4JB65	1	103	IDR
P0DKG2	1	49	IDR
Q0V869	1	43	IDR
Q9LSU8	135	179	IDR
A0A1P8BBX7	116	151	IDR
F4K6F1	1	118	IDR
A0A1I9LSN5	137	202	IDR
Q9FMZ3	209	641	IDR
O23126	187	219	IDR
Q9M1G9	1	743	IDR
Q9ZVT5	200	243	IDR
E0X9N4	55	134	IDR
F4JTF6	1	71	IDR
F4K682	1	97	IDR
Q8GYE4	119	340	IDR
Q9LHS1	1	334	IDR
Q9C5S2	286	382	IDR
F4KIN2	1	167	IDR
F4HTV1	411	569	IDR
Q9FI56	897	929	IDR
Q9LK64	865	930	IDR
O22285	1	174	IDR
Q9SVY0	148	300	IDR
Q8GZ17	1	45	IDR
Q9SYB0	1	44	IDR
Q9SLG9	1	56	IDR
Q66GR0	198	264	IDR
Q9T041	1	33	IDR
Q8W0Y9	1	37	IDR
O49196	1	88	IDR
B5BT18	366	470	IDR
Q9SGG3	1193	1228	IDR
P93024	392	809	IDR
Q9SSE9	1	143	IDR
Q9XI47	74	121	IDR
Q9LNJ3	1	134	IDR
Q9STY2	133	221	IDR
Q9FGQ9	1	87	IDR
Q9FRH4	166	267	IDR
Q9STW6	1	67	IDR
Q8W4N3	334	835	IDR
Q9M1H8	1	36	IDR
Q8VZM2	145	1000	IDR
Q9LQQ2	259	322	IDR
Q9SB75	586	634	IDR
Q9SGJ0	142	400	IDR
F4HPZ9	517	639	IDR
Q9FK45	283	320	IDR
Q9FRH9	137	272	IDR
O22456	181	251	IDR
Q93ZS9	311	580	IDR
Q8VWV6	247	480	IDR
Q4VP08	1	47	IDR
Q9SRV1	384	465	IDR
Q9SX80	1	104	IDR
Q9LXZ7	1	181	IDR
Q9SR10	1	159	IDR
Q9FKQ3	1	41	IDR
Q0WNJ6	1648	1705	IDR
Q6DYC8	138	191	IDR
F4IL57	184	319	IDR
O82230	1	72	IDR
Q9SNB6	308	395	IDR
Q6S7B0	620	669	IDR
A0A1P8B5I4	1	80	IDR
Q9LRY7	1	816	IDR
Q9C892	1	67	IDR
F4KH13	230	261	IDR
Q3E914	168	256	IDR
F4KHG9	1	128	IDR
Q9SXA9	72	164	IDR
Q9SZW3	1	395	IDR
Q58FT9	1	70	IDR
F4KHN5	1	38	IDR
Q9M1I1	53	127	IDR
Q9XFM0	1	59	IDR
Q1JPL5	1	232	IDR
P0DI04	1	32	IDR
Q9LK70	1	46	IDR
F4J6F6	1	305	IDR
Q8VY17	1	186	IDR
F4JLL4	1	43	IDR
B3H6B4	1	67	IDR
